Date,SeasonType,Season,Week,Team,Opponent,HeAy,Score,OpponentScore,TotalScore,Stadium,PlayingSurface,Temperature,Humidity,WindSpeed,OverUnder,PointSpread,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,TimeOfPossessionMinutes,TimeOfPossessionSeconds,TimeOfPossession,FirstDowns,FirstDownsByRushing,FirstDownsByPassing,FirstDownsByPenalty,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,Touchdowns,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,PassingYardsPerAttempt,PassingYardsPerCompletion,CompletionPercentage,PasserRating,ThirdDownAttempts,ThirdDownConversions,ThirdDownPercentage,FourthDownAttempts,FourthDownConversions,FourthDownPercentage,RedZoneAttempts,RedZoneConversions,GoalToGoAttempts,GoalToGoConversions,ReturnYards,Penalties,PenaltyYards,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,QuarterbackHits,TacklesForLoss,Safeties,Punts,PuntYards,PuntAverage,Giveaways,Takeaways,TurnoverDifferential,OpponentScoreQuarter1,OpponentScoreQuarter2,OpponentScoreQuarter3,OpponentScoreQuarter4,OpponentScoreOvertime,OpponentTimeOfPossessionMinutes,OpponentTimeOfPossessionSeconds,OpponentTimeOfPossession,OpponentFirstDowns,OpponentFirstDownsByRushing,OpponentFirstDownsByPassing,OpponentFirstDownsByPenalty,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentTouchdowns,OpponentRushingAttempts,OpponentRushingYards,OpponentRushingYardsPerAttempt,OpponentRushingTouchdowns,OpponentPassingAttempts,OpponentPassingCompletions,OpponentPassingYards,OpponentPassingTouchdowns,OpponentPassingInterceptions,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentCompletionPercentage,OpponentPasserRating,OpponentThirdDownAttempts,OpponentThirdDownConversions,OpponentThirdDownPercentage,OpponentFourthDownAttempts,OpponentFourthDownConversions,OpponentFourthDownPercentage,OpponentRedZoneAttempts,OpponentRedZoneConversions,OpponentGoalToGoAttempts,OpponentGoalToGoConversions,OpponentReturnYards,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,OpponentTimesSackedYards,OpponentQuarterbackHits,OpponentTacklesForLoss,OpponentSafeties,OpponentPunts,OpponentPuntYards,OpponentPuntAverage,OpponentGiveaways,OpponentTakeaways,OpponentTurnoverDifferential,RedZonePercentage,GoalToGoPercentage,QuarterbackHitsDifferential,TacklesForLossDifferential,QuarterbackSacksDifferential,TacklesForLossPercentage,QuarterbackHitsPercentage,TimesSackedPercentage,OpponentRedZonePercentage,OpponentGoalToGoPercentage,OpponentQuarterbackHitsDifferential,OpponentTacklesForLossDifferential,OpponentQuarterbackSacksDifferential,OpponentTacklesForLossPercentage,OpponentQuarterbackHitsPercentage,OpponentTimesSackedPercentage,Kickoffs,KickoffsInEndZone,KickoffTouchbacks,PuntsHadBlocked,PuntNetAverage,ExtraPointKickingAttempts,ExtraPointKickingConversions,ExtraPointsHadBlocked,ExtraPointPassingAttempts,ExtraPointPassingConversions,ExtraPointRushingAttempts,ExtraPointRushingConversions,FieldGoalAttempts,FieldGoalsMade,FieldGoalsHadBlocked,PuntReturns,PuntReturnYards,KickReturns,KickReturnYards,InterceptionReturns,InterceptionReturnYards,OpponentKickoffs,OpponentKickoffsInEndZone,OpponentKickoffTouchbacks,OpponentPuntsHadBlocked,OpponentPuntNetAverage,OpponentExtraPointKickingAttempts,OpponentExtraPointKickingConversions,OpponentExtraPointsHadBlocked,OpponentExtraPointPassingAttempts,OpponentExtraPointPassingConversions,OpponentExtraPointRushingAttempts,OpponentExtraPointRushingConversions,OpponentFieldGoalAttempts,OpponentFieldGoalsMade,OpponentFieldGoalsHadBlocked,OpponentPuntReturns,OpponentPuntReturnYards,OpponentKickReturns,OpponentKickReturnYards,OpponentInterceptionReturns,OpponentInterceptionReturnYards,SoloTackles,AssistedTackles,Sacks,SackYards,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnYards,FumbleReturnTouchdowns,InterceptionReturnTouchdowns,BlockedKicks,PuntReturnTouchdowns,PuntReturnLong,KickReturnTouchdowns,KickReturnLong,BlockedKickReturnYards,BlockedKickReturnTouchdowns,FieldGoalReturnYards,FieldGoalReturnTouchdowns,PuntNetYards,OpponentSoloTackles,OpponentAssistedTackles,OpponentSacks,OpponentSackYards,OpponentPassesDefended,OpponentFumblesForced,OpponentFumblesRecovered,OpponentFumbleReturnYards,OpponentFumbleReturnTouchdowns,OpponentInterceptionReturnTouchdowns,OpponentBlockedKicks,OpponentPuntReturnTouchdowns,OpponentPuntReturnLong,OpponentKickReturnTouchdowns,OpponentKickReturnLong,OpponentBlockedKickReturnYards,OpponentBlockedKickReturnTouchdowns,OpponentFieldGoalReturnYards,OpponentFieldGoalReturnTouchdowns,OpponentPuntNetYards,TeamName,DayOfWeek,PassingDropbacks,OpponentPassingDropbacks,TwoPointConversionReturns,OpponentTwoPointConversionReturns
2009-12-06,1,2014,13,CAR,TB,HOME,16,6,22,Bank of America Stadium,Grass,43,50,7,39,-4,10,0,3,3,0,28,56,28:56:00,15,8,7,0,54,309,5.7,1,33,157,4.8,1,20,14,152,0,1,7.6,10.9,70,71.25,11,3,27.3,0,0,0,3,1,2,1,60,5,37,1,1,1,9,4,2,0,5,244,48.8,2,5,3,0,6,0,0,0,31,4,31:04:00,22,7,13,2,72,469,6.5,0,26,154,5.9,0,44,23,315,0,5,7.2,13.7,52.3,35.89,14,4,28.6,2,1,50,4,0,2,0,36,5,50,0,0,2,6,2,4,0,2,82,41,5,2,-3,33.3,50,2,-2,1,7.7,8.7,4.8,0,0,-2,2,-1,12.1,9.5,4.3,5,2,0,0,45.6,1,1,0,0,0,0,0,3,3,0,1,0,3,53,5,60,3,0,0,0,41,0,0,0,0,0,0,0,4,2,0,5,16,5,129,1,20,47,5,2,6,12,0,0,0,0,0,0,0,0,0,19,0,0,0,0,228,43,5,1,9,5,0,1,0,0,0,0,0,16,0,33,0,0,0,0,82,Panthers,Sunday,21,46,0,0
2009-12-06,1,2014,13,CHI,STL,HOME,17,9,26,Soldier Field,Grass,36,56,8,40.5,-9.5,10,0,7,0,0,28,0,28:00:00,14,7,4,3,58,248,4.3,2,38,120,3.2,1,18,9,128,1,0,7.1,14.2,50,91.9,13,4,30.8,1,0,0,4,2,3,2,-3,4,35,6,1,2,15,7,4,0,7,299,42.7,1,2,1,0,3,3,3,0,32,0,32:00:00,14,6,6,2,65,233,3.6,0,30,135,4.5,0,32,17,98,0,1,3.1,5.8,53.1,46.09,14,2,14.3,1,0,0,1,0,1,0,60,6,85,2,1,3,15,4,5,0,7,317,45.3,2,1,-1,50,66.7,3,-1,1,13.3,20,10,0,0,-3,1,-1,13.2,20,8.6,4,1,0,0,34.1,2,2,0,0,0,0,0,1,1,0,3,3,4,100,1,0,4,1,0,0,45.7,0,0,0,0,0,0,0,3,3,0,5,60,4,108,0,0,50,15,3,15,5,1,1,43,0,0,0,0,0,0,29,0,0,0,0,239,46,11,2,15,1,3,1,0,0,0,0,0,30,0,43,0,0,0,0,320,Bears,Sunday,20,35,0,0
2009-12-06,1,2014,13,CIN,DET,HOME,23,13,36,Paul Brown Stadium,Artificial,34,49,7,42.5,-13.5,0,17,3,3,0,38,48,38:48:00,22,10,10,2,75,321,4.3,2,44,119,2.7,0,29,17,202,1,2,7,11.9,58.6,62.72,16,6,37.5,1,1,100,2,0,1,0,101,9,75,1,1,2,18,8,5,0,4,176,44,3,2,-1,7,0,0,6,0,21,12,21:12,14,5,8,1,52,245,4.7,2,20,80,4,1,29,13,165,1,2,5.7,12.7,44.8,45.91,11,2,18.2,1,0,0,1,1,1,1,24,7,45,0,0,3,27,3,5,0,6,262,43.7,2,3,1,0,0,5,0,1,25,25,6.5,100,100,-5,0,-1,11.4,9.7,9.4,6,0,0,0,33.8,2,2,0,0,0,0,0,3,3,0,3,54,3,51,2,47,3,0,0,0,31.3,1,1,0,1,0,0,0,1,0,0,2,21,6,128,2,3,24,16,3,27,8,0,0,0,0,1,0,0,25,0,21,0,0,0,0,135,40,39,2,18,5,1,1,5,0,0,0,0,18,0,42,0,0,0,0,188,Bengals,Sunday,31,32,0,0
2009-12-06,1,2014,13,CLE,SD,HOME,23,30,53,Cleveland Browns Stadium,Grass,34,44,8,42.5,13,7,0,0,16,0,30,37,30:37:00,24,5,18,1,69,372,5.4,3,22,115,5.2,0,45,25,257,3,0,5.7,10.3,55.6,94.4,16,8,50,2,2,100,4,3,3,2,0,4,30,1,1,2,14,3,2,0,3,131,43.7,1,0,-1,10,3,14,3,0,29,23,29:23:00,21,4,16,1,59,477,8.1,3,32,91,2.8,1,26,19,386,2,0,14.8,20.3,73.1,140.71,10,5,50,1,0,0,3,1,2,1,-1,1,5,0,0,1,8,5,3,0,1,49,49,0,1,1,75,66.7,-2,-1,-1,6.2,11.1,4.3,33.3,50,2,1,1,13.6,10.6,3.7,5,0,0,0,37.3,2,2,0,0,0,1,0,2,1,0,1,0,6,148,0,0,6,0,0,0,49,3,3,0,0,0,0,0,3,3,0,1,1,3,37,0,0,44,7,1,8,1,0,0,0,0,0,0,0,0,0,42,0,0,0,0,112,46,7,2,14,4,1,1,0,0,0,0,0,0,0,26,0,0,0,0,49,Browns,Sunday,47,27,0,0
2009-12-06,1,2014,13,IND,TEN,HOME,27,17,44,Lucas Oil Stadium,Artificial,34,56,8,45.5,-6.5,7,17,0,3,0,27,1,27:01:00,23,5,16,2,64,358,5.6,3,27,88,3.3,2,37,24,270,1,0,7.3,11.2,64.9,95.55,14,9,64.3,0,0,0,4,3,3,3,10,5,40,0,0,0,0,4,2,0,3,117,39,0,2,2,3,7,0,7,0,32,59,32:59:00,24,8,15,1,77,375,4.9,2,33,142,4.3,0,43,24,233,2,1,5.4,9.7,55.8,76.99,15,8,53.3,3,0,0,5,2,2,0,9,4,50,3,1,1,8,2,4,0,2,78,39,2,0,-2,75,100,2,-2,1,6.1,9.1,0,40,0,-2,2,-1,14.8,5.4,2.3,5,5,0,0,36,3,3,0,0,0,0,0,3,2,0,0,0,3,68,1,10,4,1,0,0,39,2,2,0,0,0,0,0,1,1,0,2,9,5,175,0,0,55,17,1,8,4,1,1,0,0,0,0,0,0,0,33,0,0,0,0,108,46,10,0,0,4,0,0,-6,0,0,0,0,9,0,56,0,0,0,0,78,Colts,Sunday,37,44,0,0
2009-12-06,1,2014,13,JAX,HOU,HOME,23,18,41,Jacksonville Municipal Stadium,Grass,54,71,6,46.5,-2,3,17,3,0,0,30,7,30:07:00,19,7,11,1,68,323,4.8,2,36,107,3,0,28,15,216,2,0,7.7,14.4,53.6,102.68,16,8,50,2,1,50,3,1,3,1,70,4,45,2,1,4,22,6,3,0,3,148,49.3,1,3,2,0,7,5,6,0,29,53,29:53:00,19,7,10,2,61,305,5,2,22,72,3.3,1,37,22,233,1,3,6.3,10.6,59.5,53.1,15,5,33.3,1,1,100,4,2,3,2,13,6,37,1,0,2,7,11,7,1,5,225,45,3,1,-2,33.3,33.3,-5,-4,-2,13.6,15.4,12.5,50,66.7,5,4,2,19.4,34.4,5.1,7,1,1,0,45,2,2,0,0,0,0,0,3,3,0,2,12,3,59,3,58,4,3,1,0,38.6,1,1,0,1,0,0,0,1,1,0,3,13,6,111,0,0,42,4,2,7,9,0,0,-2,0,0,0,0,12,0,27,0,0,0,0,135,44,13,4,22,5,0,1,-4,0,0,0,0,9,0,29,0,0,0,0,193,Jaguars,Sunday,32,39,0,0
2009-12-06,1,2014,13,KC,DEN,HOME,13,44,57,Arrowhead Stadium,Grass,37,45,6,39.5,6,0,6,0,7,0,24,5,24:05:00,14,7,7,0,71,222,3.1,1,26,94,3.6,1,43,16,128,0,2,3,8,37.2,26.21,17,6,35.3,2,0,0,3,1,2,1,18,3,25,2,1,2,6,4,3,0,7,376,53.7,3,3,0,7,7,20,10,0,35,55,35:55:00,24,13,10,1,73,413,5.7,5,45,245,5.4,2,25,15,168,2,1,6.7,11.2,60,90.08,13,4,30.8,1,1,100,6,4,2,2,91,3,20,2,2,3,12,7,7,0,3,155,51.7,3,3,0,33.3,50,-3,-4,1,6.7,14.3,4.4,66.7,100,3,4,-1,26.9,15.6,10.7,4,0,0,0,41.9,1,1,0,0,0,0,0,2,2,0,2,18,9,188,1,0,9,2,0,0,45.7,5,5,0,0,0,0,0,3,3,0,6,83,4,80,2,8,56,8,3,12,5,2,2,-3,0,0,0,0,13,0,26,0,0,0,0,293,40,1,2,6,4,1,1,30,1,0,0,0,39,0,26,0,0,0,0,137,Chiefs,Sunday,45,28,0,0
2009-12-06,1,2014,13,MIA,NE,HOME,22,21,43,Land Shark Stadium,Natural Grass,75,66,5,46,4,0,10,9,3,0,32,37,32:37:00,24,2,21,1,80,416,5.2,2,27,88,3.3,0,52,29,328,2,1,6.3,11.3,55.8,79.65,19,10,52.6,3,2,67,4,2,2,1,31,2,10,2,0,1,7,3,3,0,4,191,47.8,1,2,1,7,7,7,0,0,27,23,27:23:00,18,4,13,1,54,448,8.3,3,25,96,3.8,1,29,19,352,2,2,12.1,18.5,65.5,101.51,10,4,40,1,0,0,3,1,2,1,48,6,82,0,0,0,0,3,2,0,5,250,50,2,1,-1,50,50,0,1,-1,12,10.3,1.9,33.3,50,0,-1,1,7.4,5.7,0,6,3,0,0,40.5,1,1,0,1,0,0,0,3,3,0,3,29,4,107,2,2,4,2,0,0,40.2,3,3,0,0,0,0,0,0,0,0,3,29,5,99,1,19,39,9,0,0,4,0,0,-15,0,0,0,0,12,0,51,0,0,0,0,162,50,7,1,8,6,0,0,0,0,0,0,0,12,0,27,0,0,0,0,201,Dolphins,Sunday,53,29,0,0
2009-12-06,1,2014,13,NYG,DAL,HOME,31,24,55,Giants Stadium,Artificial,37,46,8,46.5,1,0,14,7,10,0,21,10,21:10,15,6,9,0,49,337,6.9,4,23,100,4.3,1,25,11,237,2,1,9.5,21.5,44,88.25,10,4,40,0,0,0,2,1,2,1,95,2,10,2,1,1,4,7,8,0,5,198,39.6,2,1,-1,0,10,7,7,0,38,50,38:50:00,27,4,23,0,80,424,5.3,3,23,45,2,0,55,41,379,3,0,6.9,9.2,74.5,111.1,17,9,52.9,1,0,0,3,2,3,2,0,5,30,1,1,2,13,6,4,0,5,227,45.4,1,2,1,50,50,1,4,1,34.8,12.3,3.8,66.7,66.7,-1,-4,-1,17.4,23.1,3.5,6,0,0,0,39.6,4,4,0,0,0,0,0,1,1,0,3,95,4,70,0,0,5,0,0,0,26.4,3,3,0,0,0,0,0,3,1,0,0,0,6,111,1,0,62,25,2,13,4,1,1,24,0,0,0,1,79,0,20,0,0,0,0,198,31,11,1,4,5,2,1,0,0,0,0,0,0,0,30,0,0,0,0,132,Giants,Sunday,26,57,0,0
2009-12-06,1,2014,13,PIT,OAK,HOME,24,27,51,Heinz Field,Grass,28,54,6,37,-16,3,7,0,14,0,27,11,27:11:00,19,6,12,1,52,401,7.7,3,27,132,4.9,1,24,18,269,2,1,11.2,14.9,75,121.7,9,3,33.3,1,0,0,5,2,1,1,-1,4,41,1,0,1,9,7,4,0,3,130,43.3,1,0,-1,3,3,0,21,0,32,49,32:49:00,19,3,14,2,65,396,6.1,3,28,109,3.9,0,34,20,287,3,0,8.4,14.4,58.8,115.69,16,6,37.5,2,2,100,2,2,0,0,0,9,70,1,0,3,21,2,4,0,6,281,46.8,0,1,1,40,100,5,0,2,14.3,18.9,4,100,0,-5,0,-2,14.8,8,8.1,5,0,0,0,43.3,3,3,0,0,0,0,0,2,1,0,1,1,5,148,0,0,6,2,1,0,40.3,3,3,0,0,0,0,0,2,2,0,0,0,5,80,1,0,41,29,2,18,2,0,0,0,0,0,0,0,0,0,83,0,0,0,0,130,32,24,1,9,5,0,0,0,0,0,0,0,0,0,34,0,0,0,0,242,Steelers,Sunday,25,37,0,0
2009-12-06,1,2014,13,SEA,SF,HOME,20,17,37,Qwest Field,Artificial,35,57,6,41,1.5,7,7,0,6,0,31,11,31:11:00,17,4,11,2,69,292,4.2,2,29,107,3.7,0,35,26,185,2,0,5.3,7.1,74.3,105.06,16,4,25,0,0,0,4,2,1,1,61,4,48,3,1,5,20,5,3,0,10,447,44.7,1,2,1,7,7,0,3,0,28,49,28:49:00,14,1,12,1,58,356,6.1,2,12,53,4.4,0,45,27,303,2,0,6.7,11.2,60,94.95,13,1,7.7,2,1,50,2,0,1,0,-3,8,57,2,2,1,7,8,8,0,9,446,49.6,2,1,-1,50,100,-3,-5,-4,25,10.9,12.5,0,0,3,5,4,27.6,20,2.2,4,1,1,0,43,2,2,0,0,0,0,0,2,2,0,7,61,4,88,0,0,4,1,0,0,42.8,2,2,0,0,0,0,0,1,1,0,5,3,3,73,0,0,37,8,1,8,4,1,2,45,0,0,0,0,21,0,33,0,0,0,0,430,56,15,5,20,2,3,1,0,0,0,0,0,8,0,33,0,0,0,0,385,Seahawks,Sunday,40,46,0,0
2009-12-06,1,2014,13,WAS,NO,HOME,30,33,63,Fedex Field,Grass,36,52,9,46.5,9,10,7,10,3,0,31,23,31:23:00,28,5,19,4,67,455,6.8,3,25,88,3.5,0,42,30,367,3,1,8.7,12.2,71.4,111.9,12,7,58.3,0,0,0,7,3,3,2,14,2,15,3,3,0,0,5,6,0,1,51,51,4,1,-3,0,17,3,10,3,35,6,35:06:00,25,4,21,0,74,463,6.3,3,24,55,2.3,0,49,35,408,2,1,8.3,11.7,71.4,101.4,14,6,42.9,1,0,0,4,0,1,0,6,7,102,1,0,1,11,3,3,0,3,100,33.3,1,4,3,42.9,66.7,2,3,1,25,10,0,0,0,-2,-3,-1,12,7.1,2,7,1,0,0,53,3,3,0,0,0,0,0,4,3,0,1,0,8,177,1,14,8,1,0,0,33.3,3,3,0,0,0,0,0,5,4,0,1,2,7,145,1,8,56,7,1,11,10,1,0,0,0,0,0,0,0,0,39,0,0,0,0,53,50,9,0,0,4,2,3,44,1,0,0,0,0,0,37,0,0,0,0,100,Redskins,Sunday,42,50,0,0
2009-12-07,1,2014,13,GB,BAL,HOME,27,14,41,Lambeau Field,Grass,21,77,4,42,-3.5,3,14,0,10,0,35,22,35:22:00,25,5,14,6,68,350,5.1,3,27,94,3.5,0,40,26,256,3,2,6.4,9.8,65,87.08,13,6,46.2,0,0,0,6,3,2,2,46,11,175,2,1,1,7,8,8,0,3,129,43,3,4,1,0,0,14,0,0,24,38,24:38:00,17,5,8,4,60,185,3.1,2,21,66,3.1,1,36,15,119,1,3,3.3,7.9,41.7,25.12,13,6,46.2,1,0,0,4,2,2,1,6,12,135,2,1,3,18,2,5,0,5,235,47,4,3,-1,50,100,6,3,2,38.1,20.5,2.4,50,50,-6,-3,-2,18.5,4.9,7.7,6,0,0,0,34.3,3,3,0,0,0,0,0,3,2,0,3,8,2,43,3,38,3,0,0,0,45.4,2,2,0,0,0,0,0,0,0,0,1,6,6,154,2,0,34,10,3,18,9,1,1,6,0,0,0,0,8,0,38,0,0,0,0,103,50,9,1,7,2,1,1,2,0,0,0,0,6,0,68,0,0,0,0,227,Packers,Monday,41,39,0,0
2009-12-07,1,2014,13,BAL,GB,AWAY,14,27,41,Lambeau Field,Grass,21,77,4,42,3.5,0,0,14,0,0,24,38,24:38:00,17,5,8,4,60,185,3.1,2,21,66,3.1,1,36,15,119,1,3,3.3,7.9,41.7,25.12,13,6,46.2,1,0,0,4,2,2,1,6,12,135,2,1,3,18,2,5,0,5,235,47,4,3,-1,3,14,0,10,0,35,22,35:22:00,25,5,14,6,68,350,5.1,3,27,94,3.5,0,40,26,256,3,2,6.4,9.8,65,87.08,13,6,46.2,0,0,0,6,3,2,2,46,11,175,2,1,1,7,8,8,0,3,129,43,3,4,1,50,50,-6,-3,-2,18.5,4.9,7.7,50,100,6,3,2,38.1,20.5,2.4,3,0,0,0,45.4,2,2,0,0,0,0,0,0,0,0,1,6,6,154,2,0,6,0,0,0,34.3,3,3,0,0,0,0,0,3,2,0,3,8,2,43,3,38,50,9,1,7,2,1,1,2,0,0,0,0,6,0,68,0,0,0,0,227,34,10,3,18,9,1,1,6,0,0,0,0,8,0,38,0,0,0,0,103,Ravens,Monday,39,41,0,0
2009-12-10,1,2014,14,PIT,CLE,AWAY,6,13,19,Cleveland Browns Stadium,Grass,15,40,25,33.5,-10,0,3,3,0,0,30,45,30:45:00,16,5,9,2,62,218,3.5,0,22,77,3.5,0,32,18,141,0,0,4.4,7.8,56.2,67.32,14,3,21.4,2,1,50,1,0,1,0,6,4,40,1,0,8,60,2,3,0,8,342,42.8,0,0,0,3,10,0,0,0,29,15,29:15:00,12,8,3,1,57,255,4.5,1,37,171,4.6,1,19,6,84,0,0,4.4,14,31.6,46.82,16,6,37.5,0,0,0,3,1,1,0,61,6,55,1,0,1,6,13,10,0,8,302,37.8,0,0,0,0,0,-11,-7,-7,8.1,10,20,33.3,0,11,7,7,45.5,32.5,5,2,0,0,0,35.1,0,0,0,0,0,0,0,2,2,0,2,6,4,44,0,0,4,0,0,0,37,1,1,0,0,0,0,0,2,2,0,2,61,2,43,0,0,43,7,1,6,1,0,0,-2,0,0,0,0,3,0,13,0,0,0,0,281,45,12,8,60,3,0,0,0,0,0,0,0,55,0,32,0,0,0,0,296,Steelers,Thursday,40,20,0,0
2009-12-10,1,2014,14,CLE,PIT,HOME,13,6,19,Cleveland Browns Stadium,Grass,15,40,25,33.5,10,3,10,0,0,0,29,15,29:15:00,12,8,3,1,57,255,4.5,1,37,171,4.6,1,19,6,84,0,0,4.4,14,31.6,46.82,16,6,37.5,0,0,0,3,1,1,0,61,6,55,1,0,1,6,13,10,0,8,302,37.8,0,0,0,0,3,3,0,0,30,45,30:45:00,16,5,9,2,62,218,3.5,0,22,77,3.5,0,32,18,141,0,0,4.4,7.8,56.2,67.32,14,3,21.4,2,1,50,1,0,1,0,6,4,40,1,0,8,60,2,3,0,8,342,42.8,0,0,0,33.3,0,11,7,7,45.5,32.5,5,0,0,-11,-7,-7,8.1,10,20,4,0,0,0,37,1,1,0,0,0,0,0,2,2,0,2,61,2,43,0,0,2,0,0,0,35.1,0,0,0,0,0,0,0,2,2,0,2,6,4,44,0,0,45,12,8,60,3,0,0,0,0,0,0,0,55,0,32,0,0,0,0,296,43,7,1,6,1,0,0,-2,0,0,0,0,3,0,13,0,0,0,0,281,Browns,Thursday,20,40,0,0
2009-12-13,1,2014,14,ATL,NO,HOME,23,26,49,Georgia Dome,Dome,72,90,0,50,10,6,3,7,7,0,23,16,23:16,19,6,12,1,56,392,7,2,21,89,4.2,1,34,23,303,1,1,8.9,13.2,67.6,93.14,10,5,50,1,0,0,4,1,1,1,0,4,55,0,0,1,0,1,2,0,1,56,56,1,0,-1,3,13,7,3,0,36,44,36:44:00,24,4,17,3,67,391,5.8,3,26,95,3.7,0,41,31,296,3,0,7.2,9.5,75.6,119.56,12,8,66.7,1,0,0,6,3,2,1,34,6,59,1,0,0,0,3,1,0,1,35,35,0,1,1,25,100,-2,1,-1,7.7,2.4,2.9,50,50,2,-1,1,4.8,8.6,0,5,4,3,0,33,2,2,0,0,0,0,0,3,3,0,0,0,2,52,0,0,6,5,4,0,35,3,2,0,0,0,0,0,2,2,0,1,23,2,39,1,11,53,5,0,0,3,1,0,0,0,0,0,0,0,0,37,0,0,0,0,33,41,2,1,0,2,0,0,0,0,0,0,0,23,0,24,0,0,0,0,35,Falcons,Sunday,35,41,0,0
2009-12-13,1,2014,14,BAL,DET,HOME,48,3,51,M&T Bank Stadium,Artificial,36,100,3,39,-13.5,3,17,21,7,0,29,45,29:45:00,24,14,9,1,63,548,8.7,6,40,308,7.7,5,23,15,240,1,0,10.4,16,65.2,114.4,13,6,46.2,2,2,100,8,4,2,1,65,5,50,1,1,0,0,5,5,0,2,81,40.5,1,2,1,0,3,0,0,0,30,15,30:15:00,13,6,5,2,67,229,3.4,0,32,103,3.2,0,34,16,126,0,2,3.7,7.9,47.1,32.23,17,5,29.4,4,0,0,1,0,1,0,-6,4,40,1,0,1,9,2,0,0,5,235,47,2,1,-1,50,50,3,5,1,15.6,14.3,0,0,0,-3,-5,-1,0,8.7,2.9,9,0,0,0,40.5,6,6,0,0,0,0,0,2,2,0,2,31,2,33,2,34,2,0,0,0,32.8,0,0,0,0,0,0,0,2,1,0,0,0,9,162,0,0,48,14,1,9,8,0,0,0,0,0,0,0,19,0,18,0,0,0,0,81,48,10,0,0,3,1,0,-6,0,0,0,0,0,0,27,0,0,0,0,164,Ravens,Sunday,23,35,0,0
2009-12-13,1,2014,14,CHI,GB,HOME,14,21,35,Soldier Field,Grass,38,82,8,41,4,0,7,7,0,0,28,48,28:48:00,14,5,8,1,56,254,4.5,2,17,59,3.5,0,36,23,195,2,2,5.4,8.5,63.9,73.26,13,5,38.5,1,0,0,2,2,1,1,-2,13,109,1,0,3,14,7,4,0,6,237,39.5,2,2,0,10,3,0,8,0,31,12,31:12:00,16,7,7,2,57,315,5.5,2,30,158,5.3,2,24,16,157,0,0,6.5,9.8,66.7,84.9,13,5,38.5,1,1,100,4,1,2,1,58,4,30,2,2,3,23,3,4,0,4,173,43.2,2,2,0,100,100,4,0,0,13.3,25.9,7.7,25,50,-4,0,0,23.5,7.7,11.1,3,0,0,0,33.2,2,2,0,0,0,0,0,0,0,0,2,2,5,93,0,0,5,1,0,0,33.8,1,1,0,1,1,0,0,3,2,0,3,18,2,35,2,40,44,10,3,22,2,2,2,2,0,0,0,0,1,0,26,0,0,0,0,199,40,5,3,14,6,0,0,0,0,0,0,0,11,0,19,0,0,0,0,135,Bears,Sunday,39,27,0,0
2009-12-13,1,2014,14,DAL,SD,HOME,17,20,37,Cowboys Stadium,Artificial,70,46,10,48.5,-3.5,3,0,7,7,0,29,55,29:55:00,22,9,12,1,58,347,6,2,27,108,4,0,30,19,239,2,0,8,12.6,63.3,110.28,8,1,12.5,2,1,50,4,2,3,2,0,6,68,1,0,1,10,4,4,0,3,169,56.3,0,1,1,7,3,0,10,0,30,5,30:05:00,21,5,15,1,64,341,5.3,2,31,73,2.4,1,32,21,268,1,1,8.4,12.8,65.6,89.06,12,5,41.7,1,1,100,4,2,1,1,18,5,24,0,0,1,4,1,3,0,3,126,42,1,0,-1,50,66.7,3,1,0,12.9,12.1,3.2,50,100,-3,-1,0,11.1,3.2,3,4,2,1,0,50.3,2,2,0,0,0,0,0,2,1,0,0,0,4,93,1,0,5,3,1,0,35.3,2,2,0,0,0,0,0,2,2,0,2,18,2,42,0,0,40,14,1,4,5,0,0,0,0,0,0,0,0,0,41,0,0,0,0,151,39,8,1,10,7,1,0,0,0,0,0,0,14,0,28,0,0,0,0,106,Cowboys,Sunday,31,33,0,0
